id,code,name,group_id/id,user_type_id/id,chart_template_id/id,reconcile,currency_id/id
account_account_sbk_mina_al_fajer_219,7065,Prov-Payroll Incentive,sbk_group.account_group_sub1_24,account.data_account_type_current_liabilities,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_220,7070,Prov-Audit Fee,sbk_group.account_group_sub1_24,account.data_account_type_current_liabilities,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_221,7100,Advances-Received,sbk_group.account_group_sub1_23,account.data_account_type_current_liabilities,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_222,7400,Accruals,sbk_group.account_group_sub2_22,account.data_account_type_current_liabilities,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_223,700,Creditors,sbk_group.account_group_sub2_20,account.data_account_type_payable,account_arabic_coa_sbk_mina_al_fajer,TRUE,
account_account_sbk_mina_al_fajer_224,4495,VAT Input,sbk_group.account_group_sub2_11,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_225,4496,VAT Input Villas,sbk_group.account_group_sub2_11,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_226,4498,VAT Output,sbk_group.account_group_sub2_20,account.data_account_type_current_liabilities,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_227,4456,Mina Al Fajer ( Control Account ) for Inter Company,sbk_group.account_group_sub1_17,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_228,4457,Mina Al Fajer Service Charge ( Control Account ) for Inter Company,sbk_group.account_group_sub1_17,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_229,4566,FAB Service charges,sbk_group.account_group_sub3_14,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_230,4458,Mina Al Fajer Marina( Control Account)for Inter Company,sbk_group.account_group_sub1_17,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_231,4567,FAB Marina Account,sbk_group.account_group_sub3_14,account.data_account_type_liquidity,account_arabic_coa_sbk_mina_al_fajer,FALSE,
,,,,,,,
account_account_sbk_mina_al_fajer_233,3141,Land - Hotel ,sbk_group.account_group_sub1_1,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_234,3142,Building - Hotel ,sbk_group.account_group_sub1_2,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_235,3143,Building Beach ,sbk_group.account_group_sub1_2,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_236,3144,Fitout ,sbk_group.account_group_main_1,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_237,3145,Indoor Furniture,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_238,3146,Out Door Furniture,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_239,3147,Kitchen Equipments,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_240,3148,Audio Visual,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_241,3149,Signage,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_242,3150,Gym Equipments,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_243,3151,Other Equipments ,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_244,3152,Office Furniture,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_245,3153,Kitchen Utensils ,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_246,3154,Linen ,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_247,3155,Elevators,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_248,3156,Lights Fixtures ,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_249,3157,Sanitary,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_250,3158,Art Works,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_251,3159,Computer Equipments,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_252,3160,SPA Items ,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_253,3161,Vehicle Golf Cart ,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_254,3242,Dep Hotel Building ,sbk_group.account_group_sub1_2,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_255,3243,Dep Beach Building ,sbk_group.account_group_sub1_2,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_256,3244,Dep Fitout ,sbk_group.account_group_main_1,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_257,3245,Dep Indoor Furniture,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_258,3246,Dep Out Door Furniture,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_259,3247,Dep Kitchen Equipments,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_260,3248,Dep Audio Visual,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_261,3249,Dep Signage,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_262,3250,Dep Gym Equipments,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_263,3251,Dep Other Equipments ,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_264,3252,Dep Office Furniture,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_265,3253,Dep Kitchen Utensils ,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_266,3254,Dep Linen ,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_267,3255,Dep Elevators,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_268,3256,Dep Lights Fixtures ,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_269,3257,Dep Sanitary,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_270,3258,Dep Art Works,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_271,3259,Dep Computer Equipments,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_272,3260,Dep SPA items,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_273,3261,Dep Vehicle Golf Cart,sbk_group.account_group_sub1_3,account.data_account_type_fixed_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_274,4455,Fairmont Fujairah Beach Resort,sbk_group.account_group_sub1_3,account.data_account_type_receivable,account_arabic_coa_sbk_mina_al_fajer,TRUE,
