id,code,name,user_type_id/id,chart_template_id/id,reconcile,group_id/id
account_account_sbk_dubai_105,I0311,Income from Dubai Holding Group,account.data_account_type_revenue,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_29
account_account_sbk_dubai_106,I0312,Income from Fairmount Hotel,account.data_account_type_revenue,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_29
account_account_sbk_dubai_107,I0325,Income Fairmont Ajman,account.data_account_type_revenue,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_29
,,,,,,
account_account_sbk_dubai_108,I0305,Villas & Apartments Rental Income,account.data_account_type_revenue,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_30
account_account_sbk_dubai_109,I0314,Income Rental,account.data_account_type_revenue,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_30
account_account_sbk_dubai_110,I0321,Income Rental Penthouse,account.data_account_type_revenue,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_30
account_account_sbk_dubai_111,I0324,Income Rental Citywalk Bldg 14,account.data_account_type_revenue,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_30
,,,,,,
account_account_sbk_dubai_112,I0323,Ejari Income,account.data_account_type_revenue,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_31
,,,,,,
account_account_sbk_dubai_113,I0322,Income from Other Boats,account.data_account_type_revenue,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_32
account_account_sbk_dubai_114,I0308,Income from Sale of Property,account.data_account_type_revenue,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_33
,,,,,,
account_account_sbk_dubai_115,I0303,Bank Interest Private Office,account.data_account_type_revenue,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub2_25
,,,,,,
account_account_sbk_dubai_116,I0310,Other Income,account.data_account_type_revenue,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_36
,,,,,,
account_account_sbk_dubai_117,E0401,Salary & Wages,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_37
account_account_sbk_dubai_118,E0402,Staff Visa Exp,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_37
account_account_sbk_dubai_119,E0403,Staff Medical Exp,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_37
account_account_sbk_dubai_120,E0404,Staff Recruitment Expenses Private Office,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_37
account_account_sbk_dubai_121,E0406,Staff Accomadation Rent,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_37
account_account_sbk_dubai_122,E0407,Staff Car Allowance,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_37
account_account_sbk_dubai_123,E0408,Staff Education Allowance,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_37
account_account_sbk_dubai_124,E0409,Staff Other Exp,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_37
account_account_sbk_dubai_125,E0414,Family Salary,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_37
account_account_sbk_dubai_126,E0415,Family Medical Exp,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_37
account_account_sbk_dubai_127,E0416,Family Education,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_37
account_account_sbk_dubai_128,E0417,Staff Food Exp,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_37
account_account_sbk_dubai_129,E0418,Gratuity,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_37
account_account_sbk_dubai_130,E0612,Labour Expenses/ Agency Fee,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_37
account_account_sbk_dubai_131,E0635,Staff Traveling Exp,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_37
,,,,,,
account_account_sbk_dubai_132,E0450,Repair & Maint,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_38
account_account_sbk_dubai_133,E0455,Car Repair,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_38
account_account_sbk_dubai_134,E0456,Car Fuel,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_38
account_account_sbk_dubai_135,E0457,Car Insurance,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_38
account_account_sbk_dubai_136,E0458,Car Fine & Registration,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_38
account_account_sbk_dubai_137,E0470,Insurance Exp,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_38
account_account_sbk_dubai_138,E0471,Boats Expenses,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_38
account_account_sbk_dubai_139,E0472,Property & Municipal Tax,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_38
account_account_sbk_dubai_140,E0473,Community Fee Villas & Flats,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_38
